Module,GO_term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes
Mic2,cilium assembly (GO:0060271),49/314,3.7539715780016674e-06,0.0003258971139693076,2.1833785492444235,SPAG16;CEP126;GALNT11;IFT172;TBC1D32;CFAP46;CEP97;KIFAP3;IFT57;CEP290;CFAP44;DYNC2H1;CFAP52;ARMC9;IFT80;OCRL;RPGRIP1L;CFAP221;DCX;BBOF1;CFAP54;SSX2IP;DYNC1I2;INTU;ARL6;DYNC2LI1;ABLIM1;KIF3B;ABLIM3;PRKAR2B;KIF3A;TMEM67;CEP70;NPHP1;NPHP4;KIF3C;PCNT;MARK4;RAB11FIP3;BBS2;DYNC1H1;CFAP70;RAB3IP;WDR19;PARVA;AHI1;TTC8;RSPH1;DZIP1
Mic2,negative chemotaxis (GO:0050919),12/33,4.360285448189153e-06,0.0003699305813202297,6.677436921401343,SEMA6C;SEMA7A;EPHA7;SEMA3C;SEMA3A;SEMA6D;LRTM1;SLIT1;SLIT3;UNC5C;SLIT2;ROBO1
Mic2,"synaptic transmission, GABAergic (GO:0051932)",7/11,4.829645973114939e-06,0.0004006459648364015,20.40373654211526,GABRA2;GABRB2;GABRA6;GABRA4;GABRA3;GABRG3;GABRG2
Mic2,actomyosin structure organization (GO:0031032),19/76,5.23739594543838e-06,0.0004250260666156842,3.9049138481174217,FHOD3;ACTN2;ROCK2;FLII;TMOD2;SORBS1;CDC42BPA;CIT;TTN;TJP1;EPB41L4B;EPB41L5;FAM171A1;FRMD5;FRMD6;EPB41L1;MYH14;PHACTR1;MYH10
Mic2,establishment or maintenance of apical/basal cell polarity (GO:0035088),9/19,5.385105257544022e-06,0.0004277148494981241,10.503233988585922,CRB1;PATJ;PRKCI;DLG2;DLG3;MTCL1;LRRC7;PARD3;SYNJ2BP
Mic2,neuron development (GO:0048666),28/143,6.688921172461935e-06,0.0005202029736833417,2.859697494000112,ALK;CNTNAP2;TENM1;TENM2;NLGN1;ATP8A2;TENM3;MYT1L;RASGRF1;BICDL1;FRY;PPP1R9A;ATCAY;OPHN1;MAP2;TMEM108;SH3GL2;EPHA5;LGI1;NTRK2;SRRM4;TGFB2;LAMB1;PBX1;TBC1D24;DCX;CNTN4;MAPT
Mic2,positive regulation of kinase activity (GO:0033674),24/114,8.295128517997256e-06,0.0006319533624017093,3.1282970550576183,EPHB6;EPHA5;ALK;DDR1;EPHA4;NTRK2;EPHA7;EPHA6;NTRK3;DUSP19;LMTK2;MMD2;PTK2;CAMKK1;EGFR;IGF1R;ALS2;ERBB4;TYRO3;PTK2B;MAPT;EPHB1;EPHA3;FGFR2
Mic2,regulation of trans-synaptic signaling (GO:0099177),12/35,8.83190173838119e-06,0.0006472222099679376,6.096127285785316,NLGN1;NLGN4X;IQSEC2;NRG3;BDNF;GRID1;CACNA1B;CACNA1A;GRIK4;GRIK2;LRRC4C;BTBD9
Mic2,response to calcium ion (GO:0051592),23/107,8.842307181453205e-06,0.0006472222099679376,3.211086737958139,CPNE8;RYR2;NLGN1;AHCYL1;PRKAA2;SYT1;CPNE4;TRPC1;ANXA11;ADCY1;SYT13;SYT9;ADCY8;SYT7;TTN;NEUROD2;PPP3CA;SYT12;SYT11;CPNE3;SLC25A12;GPLD1;KCNH1
Mic2,regulation of AMPA receptor activity (GO:2000311),10/25,1.0314572837345045e-05,0.0007404673154194046,7.782994923857868,CACNG7;NLGN1;CACNG8;GSG1L;CACNG2;SHISA9;CACNG3;SHISA7;SHISA6;SHANK1
Mic2,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),16/60,1.18502839156769e-05,0.0008346624501362617,4.254777070063694,CHRM2;CHRM3;GABBR1;GPR37;HTR1E;ADCY2;ADCY1;AKAP5;HTR4;ADCY8;ADCY5;AKAP12;ADCY9;GNAL;GRM7;GRM8
Mic2,regulation of potassium ion transmembrane transport (GO:1901379),15/54,1.2907459281209562e-05,0.0008922878795695426,4.498604514517946,DPP10;GABBR2;GABBR1;KCNJ6;CAV3;KCNIP4;STK39;KCNAB1;AKAP6;DPP6;NOS1AP;KCNN1;KCNN2;KCNN3;KCNJ3
Mic2,sodium ion transport (GO:0006814),20/90,1.9980842738413303e-05,0.0013319372489731,3.346834519248312,SLC24A2;SLC12A2;SLC24A4;SLC24A3;SLC6A17;SLC6A15;SLC6A11;ATP1A2;SLC6A1;SLC4A4;NALCN;SLC8A3;SCN8A;ASIC2;KCNK1;SCN2A;SCN3A;HCN2;SCN1A;HCN1
Mic2,synapse assembly (GO:0007416),17/69,1.9940228526305005e-05,0.0013319372489731,3.825979310682944,GABRB3;KIRREL3;GABRA2;GABRB2;NLGN1;NLGN4X;DSCAM;BDNF;NRXN1;NRXN2;GABRG2;DNM3;CDH2;LRRTM3;NRCAM;SHANK2;ADGRL3
Mic2,neurotransmitter secretion (GO:0007269),13/44,2.3482345428453222e-05,0.001485755855668,4.900826446280992,PTPRN2;UNC13A;SYT1;NRXN1;NRXN2;GAD2;LIN7A;SYN3;SYN2;RIMS2;RIMS1;PCLO;PPFIA3
Mic2,modulation of excitatory postsynaptic potential (GO:0098815),10/27,2.297750015409685e-05,0.001485755855668,6.866601970737533,RIMS2;SLC8A3;RIMS1;NLGN1;CUX2;NLGN4X;NRXN1;TMEM108;PTK2B;SHANK1
Mic2,neuronal action potential (GO:0019228),9/22,2.329451239624473e-05,0.001485755855668,8.078093751524316,CACNA1I;KCNA1;SCN8A;KCNA2;MYH14;ANK3;SCN2A;SCN3A;SCN1A
Mic2,calcium ion transport (GO:0006816),23/115,3.036454508972366e-05,0.0018750919252562,2.930582213691619,SLC24A2;RYR2;TRPC5;SLC24A4;CALCRL;SLC24A3;TRPC4;CACNA2D1;TRPC1;CACNA1B;CACNA1A;ANK2;ATP2B2;CACNA1C;CACNA1E;NALCN;SLC8A3;CACNB2;CACNA1I;CACNG7;CACNG8;CACNG3;TRPM3
Mic2,action potential (GO:0001508),13/45,3.064039845717493e-05,0.0018750919252562,4.747417355371901,KCND2;KCNB1;KCNA1;KCNA2;AKAP6;ANK3;CACNA1I;SCN8A;MYH14;DMD;SCN2A;SCN3A;SCN1A
Mic2,presynapse assembly (GO:0099054),8/18,3.262830464762524e-05,0.0019031478320247,9.330291508238275,PTPRD;NLGN1;NLGN4X;PCLO;LRRTM3;IL1RAPL1;LRP4;BSN
Mic2,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",8/18,3.262830464762524e-05,0.0019031478320247,9.330291508238275,CACNG7;NLGN1;CACNG8;TSHZ3;NRXN1;PTK2B;CACNG2;CACNG3
Mic2,"synaptic transmission, glutamatergic (GO:0035249)",8/18,3.262830464762524e-05,0.0019031478320247,9.330291508238275,GRIA2;UNC13C;UNC13A;GRID1;GRIK4;SLC17A6;GRIK2;CDH8
Mic2,positive regulation of synapse assembly (GO:0051965),10/28,3.3209766195568715e-05,0.0019072624185855,6.4847715736040605,PTPRD;NLGN1;CUX2;CLSTN2;CLSTN3;BDNF;NRXN1;IL1RAPL1;EPHB1;LRRC4B
Mic2,regulation of neuron differentiation (GO:0045664),18/79,3.590196189040238e-05,0.0020148320322036,3.45385162261626,ALK;NLGN1;ZFHX2;BDNF;DTX1;MMD2;DISP3;NEUROD2;BRINP2;ZEB1;BRINP1;VWC2;NRCAM;HES1;CNTN4;NEPRO;BRINP3;BEND6
Mic2,central nervous system development (GO:0007417),41/268,3.6162267923290206e-05,0.0020148320322036,2.1261337553284005,ROBO2;NCKAP1;SH3GL3;CNTNAP2;MAST1;ADAM22;NPAS2;AFF2;RPS6KA6;GRIN2A;CDH2;PTPRZ1;ADAM23;SPOCK1;NRCAM;ASIC2;SH3GL2;ARNT2;EPHA7;CA10;ZFHX2;SLC6A17;CNTN6;POU6F2;SYNJ2;GRIN2B;MEIS2;DCLK1;PBX1;SLC8A3;AHI1;ALDH5A1;SYNJ1;NFIB;IL1RAPL2;NDUFS4;DCX;CNTN4;DSCAML1;ADGRL2;ADGRL3
Mic2,lipid phosphorylation (GO:0046834),6/10,3.912811041884207e-05,0.0021480181793167,17.477848101265824,DGKG;DGKE;DGKB;DGKZ;DGKI;DGKH
Mic2,cellular component assembly (GO:0022607),40/261,4.297254232868743e-05,0.0023248768190288,2.129916351056295,SPAG16;NCKAP1;NLGN1;LIN7A;LAMC1;ADD2;RIMS1;SYCE1;PCLO;OPHN1;LRRTM3;DPYSL3;PLS3;CFAP46;PTK2B;HES1;BSN;KIFAP3;DNM1L;PPARGC1A;TEAD1;CEP290;SPTBN1;MAGI1;NLGN4X;ABCA3;WDR19;PARVA;ANK3;BAIAP2;MYO9A;MYO1B;RSPH1;APC;PARD3;RHOJ;PKP2;DCX;MNAT1;SHANK1
Mic2,postsynaptic membrane organization (GO:0001941),8/19,5.24416979235924e-05,0.0027720467098917,8.481622306717364,NLGN1;NLGN4X;NRXN1;LHFPL4;LRP4;NRXN2;GPHN;SHISA7
Mic2,neuromuscular junction development (GO:0007528),9/24,5.2931520071461535e-05,0.0027720467098917,7.000253646163602,CACNB1;UNC13C;CACNB2;PPFIBP1;UNC13A;LRP4;ANK3;PDZRN3;GPHN
Mic2,positive regulation of cation transmembrane transport (GO:1904064),12/41,5.346567455456808e-05,0.0027720467098917,4.833282215309118,GABBR2;GABBR1;KCNJ6;ACTN2;NOS1AP;KCNN1;AKAP6;KCNN2;ANK2;KCNN3;ANK3;KCNJ3
Mic2,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),55/404,5.678362435673362e-05,0.0029037434208724,1.859516506057243,ALK;EPHB6;DDR1;PTPRT;NCKAP1;IRS1;PTPRG;IGF1R;GHR;FGF9;GRB14;GRB10;EPHB1;GIT1;ANKS1B;EPHA5;EPHA4;EPHA7;RBFOX2;EPHA6;NCBP1;LMTK2;NRG1;GFRA2;TYRO3;PRKD1;PLCB1;GPLD1;EPHA3;SHC3;ROCK2;ARHGEF28;EFNA5;KALRN;EGFR;EFNB2;FLRT2;ERBB4;ATP6V1H;MAPK1;PTK2B;PAK3;NTRK2;ANGPT1;BDNF;NTRK3;STYK1;VEGFB;SORBS1;BAIAP2;GRIN2B;PTK2;AHI1;APC;FGFR2
Mic2,protein localization to membrane (GO:0072657),32/195,6.488408463862252e-05,0.0032675815898993,2.305674649232932,DPP10;SPTBN4;NLGN1;ROCK2;NRXN1;NRXN2;LIN7A;LRP6;DPP6;RAB40B;MAP7;TSPAN5;SPTBN1;CLASP2;CAV3;ACTN2;KCNB1;KCNB2;WDR19;MAGI2;KCNIP4;ANK2;ANK3;SYNJ2BP;EFR3B;CACNB2;DLG2;DLG3;LRRC7;RAB15;PKP2;TNIK
Mic2,cardiac muscle cell action potential (GO:0086001),10/30,6.564924169366529e-05,0.0032675815898993,5.835659898477157,KCND3;CACNA2D1;PKP2;ATP1A2;DMD;ANK2;CACNA1C;FGF12;HCN2;SCN1A
Mic2,dephosphorylation (GO:0016311),27/153,6.661450258272046e-05,0.0032719991860696,2.513699257765967,PTPRT;PTPRR;PTPRS;PLPPR1;PPM1L;PLPPR4;PTPRO;PLPPR5;PPM1H;PTPRK;PPM1E;PTPRF;MTMR7;PTPRG;PPP3CA;PTPRZ1;PPP2R5E;PTPRN2;PPP2R5B;PTPN13;SGPP2;PTPRD;PPM1A;PPP5C;PXYLP1;PLPP3;PTPN5
Mic2,response to muscle stretch (GO:0035994),7/15,7.085879218444436e-05,0.0033483021673991,10.199651678277393,RYR2;CAV3;CDH2;DMD;PTK2;SLC9A1;TTN
Mic2,dendrite morphogenesis (GO:0048813),11/36,7.053101923881077e-05,0.0033483021673991,5.137244444444445,MAP2;CTNND2;BTBD3;LRP4;MAP6;PHACTR1;CTNNA2;PAK3;EPHB1;ZNF365;SHANK1
Mic2,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),12/42,6.948872999149786e-05,0.0033483021673991,4.6719186785260485,PTPRD;CRB1;TENM1;NLGN1;TENM2;TENM3;CADM1;IL1RAPL1;ADGRL1;FAT4;NECTIN3;NECTIN1
Mic2,cellular response to calcium ion (GO:0071277),16/69,7.667883546285469e-05,0.0035442168754867,3.530537195048672,CPNE8;NLGN1;PRKAA2;SYT1;CPNE4;ADCY1;SYT13;ADCY8;SYT9;SYT7;NEUROD2;SYT12;SYT11;CPNE3;GPLD1;KCNH1
Mic2,regulation of cardiac muscle cell action potential (GO:0098901),9/25,7.690371468374706e-05,0.0035442168754867,6.562381103360812,RYR2;CAV3;NOS1AP;PKP2;CTNNA3;ANK2;DSG2;CACNA1C;TBX18
Mic2,presynaptic membrane organization (GO:0097090),6/11,8.028665726253084e-05,0.0036550011165978,13.981518987341772,PTPRD;NLGN1;NLGN4X;IL1RAPL1;CNTN2;LRP4
Mic2,positive regulation of axonogenesis (GO:0050772),12/43,8.948536137546407e-05,0.0038799675388216,4.520965692503177,CHODL;ROBO2;NTRK2;SEMA7A;CDKL5;BDNF;MAP6;SLIT2;MAPT;MAP3K13;PLXNA4;ROBO1
Mic2,lipid modification (GO:0030258),12/43,8.948536137546407e-05,0.0038799675388216,4.520965692503177,DGKG;DGKE;PLPPR1;DGKB;PLPPR4;PLPPR5;MBOAT2;PLPP3;DGKZ;SGPP2;DGKI;DGKH
Mic2,protein dephosphorylation (GO:0006470),25/139,8.895728536770505e-05,0.0038799675388216,2.5708891061735053,PTPRT;PTPRR;PTPRS;PPM1L;PTPRO;PPM1H;PTPRK;PPM1E;PTPRF;MTMR7;PTPRG;PPP3CA;PTPRZ1;PPP2R5E;RPRD1A;PTPRN2;EYA1;PPP2R5B;PTPN13;PTPRD;PPM1A;PPP5C;PPP2R2C;PPP2R2B;PTPN5
Mic2,cellular response to metal ion (GO:0071248),24/131,9.04251743577512e-05,0.0038799675388216,2.62883674177606,SLC12A2;CPNE8;NLGN1;PRKAA2;SYT1;CPNE4;KCNA1;ANK3;ADCY1;SYT13;SYT9;ADCY8;SYT7;EGFR;NEUROD2;GLRA2;MAPK8;DLG2;SYT12;SYT11;MAPK1;CPNE3;GPLD1;KCNH1
Mic2,signal release from synapse (GO:0099643),12/43,8.948536137546407e-05,0.0038799675388216,4.520965692503177,RIMS1;PCLO;PTPRN2;UNC13A;SYT1;NRXN1;NRXN2;GAD2;LIN7A;SYN3;SYN2;PPFIA3
Mic2,positive regulation of cell junction assembly (GO:1901890),14/57,0.00010968574251346725,0.0046529190545769,3.8048701106574354,CNTNAP2;NLGN1;CLSTN2;CLSTN3;BDNF;NRXN1;TSC1;PTPRD;CUX2;IL1RAPL1;NPHP1;NPHP4;EPHB1;LRRC4B
Mic2,positive regulation of potassium ion transmembrane transport (GO:1901381),12/44,0.0001142366211372901,0.0047915203000618,4.379447268106734,GABBR2;GABBR1;KCNJ6;ACTN2;WNK2;NOS1AP;KCNN1;AKAP6;KCNN2;ANK2;KCNN3;KCNJ3
Mic2,regulation of cell-substrate junction assembly (GO:0090109),8/21,0.00012227679386725952,0.0049615138207226,7.175977381300576,CAMSAP3;LDB1;LIMCH1;ROCK2;EFNA5;PTK2;EPHA3;SLC9A1
Mic2,positive regulation of potassium ion transport (GO:0043268),11/38,0.0001218718589922679,0.0049615138207226,4.7561904761904765,GABBR2;GABBR1;KCNJ6;ACTN2;NOS1AP;KCNN1;AKAP6;KCNN2;ANK2;KCNN3;KCNJ3
Mic2,calcium ion transport into cytosol (GO:0060402),8/21,0.00012227679386725952,0.0049615138207226,7.175977381300576,JPH4;RYR2;GRIN2A;JPH3;CACNA2D1;CACNA1C;GRIN2B;JPH1
Mic2,negative regulation of neuron projection development (GO:0010977),14/58,0.0001341471356770181,0.0053846371772291,3.718193384223919,EPHA4;KANK1;NLGN1;PTPRS;DCC;BCL11A;SEMA3A;PTPRO;LRP4;EFNB2;DPYSL3;SPOCK1;KIAA0319;ZNF365
Mic2,postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970),5/8,0.00014235981954028389,0.005593991645725,19.40860215053764,CACNG7;CACNG8;CACNG2;CACNG3;GPHN
Mic2,neurotransmitter receptor diffusion trapping (GO:0099628),5/8,0.00014235981954028389,0.005593991645725,19.40860215053764,CACNG7;CACNG8;CACNG2;CACNG3;GPHN
Mic2,protein localization to synapse (GO:0035418),6/12,0.0001497799393023588,0.0057642114785124,11.650632911392403,NLGN1;PCLO;NRXN1;NRXN2;BSN;SHANK1
Mic2,calcium ion-regulated exocytosis of neurotransmitter (GO:0048791),6/12,0.0001497799393023588,0.0057642114785124,11.650632911392403,RIMS2;RIMS1;UNC13C;UNC13A;SYT1;SYT7
Mic2,positive regulation of developmental growth (GO:0048639),13/52,0.00015799213545607764,0.0059421958983842,3.893833439287985,SEMA7A;CDKL5;UNC13A;SYT1;BDNF;RASAL1;GHR;RIMS2;RNF157;RIMS1;MAPT;PLCB1;MAP3K13
Mic2,regulation of exocytosis (GO:0017157),13/52,0.00015799213545607764,0.0059421958983842,3.893833439287985,NSF;CADPS2;SYT1;LGI3;CADPS;RAB27B;STXBP5L;RIMS2;RAB15;IL1RAPL1;STXBP5;STXBP6;CLASP2
Mic2,positive regulation of neuron projection development (GO:0010976),18/88,0.00015918017407940644,0.0059421958983842,3.0083090379008746,ALK;NTRK2;PRKCI;TENM3;BDNF;NTRK3;MAGI2;PLPPR5;COBL;CUX2;RIT2;LRRC7;FUT9;DPYSL3;PTK2B;PRKD1;TOX;EPHA3
Mic2,plasma membrane bounded cell projection assembly (GO:0120031),40/278,0.0001747207521561493,0.0064577481960287,1.9759313816082704,SPAG16;CEP126;GALNT11;INTU;ARL6;IFT172;PTPRO;ABLIM1;ABLIM2;OPHN1;KIF3B;ABLIM3;KIF3A;TMEM67;PCNT;RAB11FIP3;CEP290;CFAP44;DYNC2H1;BBS2;CFAP52;ACTN2;CFAP70;RAB3IP;WDR19;ARMC9;EMP1;IFT80;PARVA;OCRL;DNM3;AHI1;TTC8;CFAP221;ARHGEF4;CDH13;TNIK;DZIP1;CFAP54;SSX2IP
Mic2,protein localization to cell junction (GO:1902414),8/22,0.00017883844660286576,0.006545136482044,6.663045446315408,TJP1;NLGN1;PCLO;KIF3A;BSN;JAM3;NECTIN1;SHANK1
Mic2,cellular response to brain-derived neurotrophic factor stimulus (GO:1990416),4/5,0.00018455980067147497,0.0066889488922972,46.55625790139064,NTRK2;TMEM108;MAPT;SH3GL2
Mic2,regulation of sodium ion transmembrane transporter activity (GO:2000649),11/40,0.0002020399132470036,0.0071213101446816,4.427695675971538,FGF14;NETO1;CAV3;PRKCE;HECW2;WNK2;HECW1;STK39;DMD;ANK3;FGF12
Mic2,intraciliary transport involved in cilium assembly (GO:0035735),11/40,0.0002020399132470036,0.0071213101446816,4.427695675971538,DYNC2LI1;DYNC2H1;KIF3B;KIF3A;IFT172;WDR19;IFT80;KIF3C;IFT57;KIFAP3;SSX2IP
Mic2,ephrin receptor signaling pathway (GO:0048013),17/82,0.00020221239628616424,0.0071213101446816,3.0586164632053734,EPHB6;EPHA5;EPHA4;EPHA7;EPHA6;ROCK2;ARHGEF28;EFNA5;KALRN;GRIN2B;PTK2;EFNB2;PAK3;EPHB1;GIT1;EPHA3;ANKS1B
Mic2,cytosolic calcium ion transport (GO:0060401),9/28,0.00020911270531501683,0.0072279419346384,5.525314554617362,JPH4;RYR2;JPH3;CACNA2D1;ATP2B3;CACNA1C;ATP2B1;SLC25A23;JPH1
Mic2,receptor clustering (GO:0043113),9/28,0.00020911270531501683,0.0072279419346384,5.525314554617362,NLGN1;DLG2;DLG3;LRRC7;NRXN1;MAGI2;LRP4;NRXN2;SYNJ2BP
Mic2,regulation of short-term neuronal synaptic plasticity (GO:0048172),6/13,0.0002594947109757426,0.0087546733774486,9.985714285714286,SLC4A10;GRIK2;SHISA9;SHISA7;PPFIA3;SHISA6
Mic2,regulation of filopodium assembly (GO:0051489),11/41,0.0002565173877017183,0.0087546733774486,4.279873015873016,ARHGAP44;PPP1R16B;TENM1;NLGN1;TENM2;FXR2;FMR1;PLPPR5;DPYSL3;PALM;NEURL1
Mic2,protein localization to cell periphery (GO:1990778),24/140,0.00026031844224398725,0.0087546733774486,2.423683164819639,DPP10;SPTBN4;CAV3;ACTN2;ROCK2;KCNB1;KCNB2;KCNIP4;WDR19;ANK2;LIN7A;ANK3;EFR3B;LRP6;CACNB2;DPP6;RAB40B;RAB15;PKP2;MAP7;TSPAN5;TNIK;SPTBN1;CLASP2
Mic2,positive regulation of excitatory postsynaptic potential (GO:2000463),7/18,0.0002833662210052981,0.0093611159558652,7.416719442685244,RIMS2;RIMS1;NLGN1;CUX2;NRXN1;PTK2B;SHANK1
Mic2,regulation of calcium ion transmembrane transporter activity (GO:1901019),9/29,0.0002820192320215143,0.0093611159558652,5.248763474952441,JPH4;CACNB1;CACNB2;JPH3;CAV3;PDE4D;DMD;ANK2;JPH1
Mic2,postsynaptic membrane assembly (GO:0097104),5/9,0.0002993323794366607,0.0098018225652373,14.555660974067044,NLGN1;NLGN4X;NRXN1;LRP4;NRXN2
Mic2,regulation of microtubule-based process (GO:0032886),10/36,0.00035801628521431767,0.0115213344198711,4.487504880905896,CAMSAP3;PRKAA2;APC;MAP6;MAPT;EFNA5;MARK4;EPHA3;CLASP2;KLHL42
Mic2,axonal transport (GO:0098930),10/36,0.00035801628521431767,0.0115213344198711,4.487504880905896,DYNC1H1;KIF3B;DST;KIF3A;TMEM108;AP3S2;KIF1B;MAPT;AP3B2;SYBU
Mic2,protein localization to plasma membrane (GO:0072659),23/136,0.0004232380128116553,0.0132909853151254,2.383226040233497,DPP10;SPTBN4;CAV3;ACTN2;ROCK2;KCNB1;KCNB2;KCNIP4;ANK2;ANK3;EFR3B;LRP6;CACNB2;DPP6;RAB40B;RAB15;PKP2;MAP7;TSPAN5;TNIK;NECTIN3;SPTBN1;CLASP2
Mic2,cAMP metabolic process (GO:0046058),6/14,0.000423687986204107,0.0132909853151254,8.737025316455696,ADCY9;PDE4D;ADCY2;ADCY1;ADCY8;ADCY5
Mic2,calcium ion transmembrane transport (GO:0070588),17/87,0.0004231515478933248,0.0132909853151254,2.839369935354639,SLC24A2;TRPC5;SLC24A4;SLC24A3;TRPC4;CACNA2D1;TRPC1;CACNA1A;ATP2B3;CACNA1C;ATP2B1;NALCN;GRIN2B;SLC8A3;GRIN2A;SLC25A23;TRPM3
Mic2,positive regulation of phosphorylation (GO:0042327),36/253,0.0004454070522336549,0.0138558710499019,1.9476497695852533,EPHB6;DDR1;ALK;PRKAA2;ROCK2;FMR1;EFNA5;SLC4A4;EGFR;CAMKK2;IGF1R;FXR2;CCND2;FGF9;ERBB4;EPHB1;EPHA5;EPHA4;NTRK2;EPHA7;EPHA6;DSCAM;ANGPT1;LIMCH1;IL34;NTRK3;GLMN;VEGFB;LMTK2;PTK2;ACVR2A;SLCO3A1;TYRO3;TNIK;EPHA3;FGFR2
Mic2,anterograde axonal transport (GO:0008089),10/37,0.0004560873546964437,0.0140708602899324,4.321065989847716,DLG2;KIF3B;KIF3A;KIF5C;AP3S2;KIF1B;RAB27B;AP3B2;MAPK8IP3;TRAK2
Mic2,regulation of potassium ion transport (GO:0043266),9/31,0.0004912148858556532,0.014787944910477,4.771084337349397,DPP10;DPP6;ACTN2;KCNIP4;PTK2B;KCNN2;ANK2;KCNAB1;ANK3
Mic2,cAMP-mediated signaling (GO:0019933),8/25,0.00048792771845061625,0.014787944910477,5.486319242525908,RIMS2;EPHA5;PDE4D;ADCY2;AKAP6;ADCY1;PDE7B;CAP2
Mic2,metal ion transport (GO:0030001),17/88,0.00048635616299298507,0.014787944910477,2.7992262049030963,RYR2;SLC30A9;TRPC5;CALCRL;TUSC3;TRPC4;CACNA2D1;TRPC1;CACNA1B;CACNA1A;ATP2B2;CACNA1C;CACNA1E;SLC8A3;CACNG7;CACNG8;CACNG3
Mic2,regulation of axonogenesis (GO:0050770),12/51,0.0005119949829904049,0.015247591026857,3.5920242400547355,ROBO2;CHODL;EPHA4;NTRK2;CDH2;LRP4;MAP6;SLIT2;LRRC4C;PAK3;PLXNA4;ROBO1
Mic2,neurotransmitter-gated ion channel clustering (GO:0072578),4/6,0.0005187366891001472,0.015247591026857,23.27686472819216,NLGN1;LHFPL4;GPHN;SHISA7
Mic2,plus-end-directed organelle transport along microtubule (GO:0072386),4/6,0.0005187366891001472,0.015247591026857,23.27686472819216,KIF3B;KIF3A;MAPT;KIFAP3
Mic2,negative regulation of sodium ion transmembrane transporter activity (GO:2000650),5/10,0.00055953844017852,0.0158239166453516,11.643896268184694,HECW2;PRKCE;HECW1;STK39;ATP1A2
Mic2,presynaptic membrane assembly (GO:0097105),5/10,0.00055953844017852,0.0158239166453516,11.643896268184694,PTPRD;NLGN1;NLGN4X;IL1RAPL1;LRP4
Mic2,collagen fibril organization (GO:0030199),17/89,0.0005575192610173849,0.0158239166453516,2.760197578075207,COL28A1;COLGALT2;COL26A1;TGFB2;DST;COL11A1;COL12A1;LAMA3;COL19A1;ADAMTS3;BMP1;P4HA2;COL6A1;COL5A2;COL10A1;COL21A1;COL4A5
Mic2,cilium organization (GO:0044782),33/228,0.0005567033840410715,0.0158239166453516,1.9853286443112583,SPAG16;CEP126;GALNT11;INTU;ARL6;IFT172;ABLIM1;KIF3B;ABLIM3;KIF3A;TMEM67;KIFAP3;PCNT;MARK4;RAB11FIP3;CEP290;CFAP44;DYNC2H1;BBS2;CFAP52;CFAP70;RAB3IP;WDR19;ARMC9;IFT80;PARVA;OCRL;AHI1;TTC8;CFAP221;DZIP1;CFAP54;SSX2IP
Mic2,cAMP biosynthetic process (GO:0006171),5/10,0.00055953844017852,0.0158239166453516,11.643896268184694,ADCY9;ADCY2;ADCY1;ADCY8;ADCY5
Mic2,regulation of axon extension (GO:0030516),10/38,0.0005754505222335038,0.0160310208917736,4.166515591007977,SEMA7A;PTPRS;CDKL5;CTTN;MAP2;SEMA3A;NRCAM;MAPT;MAP3K13;KIAA0319
Mic2,synaptic vesicle endocytosis (GO:0048488),10/38,0.0005754505222335038,0.0160310208917736,4.166515591007977,DNM3;NLGN1;NLGN4X;OPHN1;SYT1;SYNJ1;DNAJC6;AMPH;SYNJ2;SNAP91
Mic2,regulation of dendrite morphogenesis (GO:0048814),9/32,0.0006357932921539309,0.0174515908794898,4.563397755782857,PTPRD;CUX2;CDKL5;ADGRB3;HECW2;HECW1;IL1RAPL1;TNIK;LZTS1
Mic2,membrane depolarization (GO:0051899),9/32,0.0006357932921539309,0.0174515908794898,4.563397755782857,CACNA1I;SCN8A;CACNA1B;CACNA1A;CACNG2;SCN2A;CACNA1E;SCN3A;SCN1A
Mic2,regulation of anatomical structure morphogenesis (GO:0022603),21/123,0.0006489945060171828,0.0176223020680133,2.4090208607404624,EPHA4;EFNA5;SRCIN1;ARHGAP44;BMPER;CDH2;ABI2;ADGRB3;HECW2;HECW1;TNIK;MAPT;LRRC4C;PAK3;LZTS1;FGFR2;ZNF135;LZTS3;PPFIA2;SH3D19;CLASP2
Mic2,membrane depolarization during action potential (GO:0086010),8/26,0.0006561746550907735,0.0176223020680133,5.181242078580482,CACNA1I;SCN8A;ATP1A2;CACNA1C;SCN2A;SCN3A;HCN2;SCN1A
Mic2,positive regulation of filopodium assembly (GO:0051491),8/26,0.0006561746550907735,0.0176223020680133,5.181242078580482,TENM1;NLGN1;TENM2;FMR1;PLPPR5;DPYSL3;PALM;NEURL1
Mic2,brain development (GO:0007420),24/150,0.000734823743352904,0.0195935502424027,2.230107920248765,BBS2;ROBO2;CNTNAP2;ARNT2;EPHA7;CA10;ZFHX2;SLC6A17;MAST1;SYNJ2;GRIN2B;MEIS2;PBX1;AFF2;GRIN2A;CDH2;SYNJ1;NFIB;NDUFS4;CNTN4;CTNNA2;DSCAML1;ADGRL2;ADGRL3
